order_id,review_comment_title,review_comment_message,message_ko,title_ko,review_creation_date,review_answer_timestamp,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,is_delayed,total_delivery_time,order_purchase,order_delivered,order_estimated,survey_sent,review_answered,days_order_to_answer,days_delivery_to_answer,days_survey_to_answer,complaint_types_str,complaint_types,days_from_estimated,estimated_group,days_order_to_review,expected_delivery_days,category
a557df88b44a07cf9885eb897089f0f9,,O produto entregue não corresponde ao produto que eu encomendei. ,배송된 상품이 주문한 상품과 일치하지 않습니다.,,2018-03-08 00:00:00,2018-03-08 21:34:48,2018-02-12 00:32:17,2018-03-07 16:56:58,2018-03-28,0,23,2018-02-12 00:32:17,2018-03-07 16:56:58,2018-03-28,2018-03-08 00:00:00,2018-03-08 21:34:48,24,1,0,제품 불일치,['제품 불일치'],-20,예상일 7일+ 전,24,43,중간
d9bd19ff1f9e434a5d633944430a97ec,,A tampa de cook top chegou toda quebrada. Pedi a devolução. ,쿡탑 뚜껑이 깨져서 도착했어요. 나는 환불을 요청했다.,,2017-07-27 00:00:00,2017-07-27 10:19:06,2017-07-23 16:50:03,2017-07-26 00:24:45,2017-08-11,0,2,2017-07-23 16:50:03,2017-07-26 00:24:45,2017-08-11,2017-07-27 00:00:00,2017-07-27 10:19:06,3,1,0,환불/반품,['환불/반품'],-15,예상일 7일+ 전,3,18,진짜 조급
e51c3cf4bfd09ebd8f6d0174af3ed628,,SUPER RECOMENDO,강력 추천,,2017-05-16 00:00:00,2017-05-16 13:29:36,2017-05-03 10:30:37,2017-05-14 22:48:35,2017-05-31,0,11,2017-05-03 10:30:37,2017-05-14 22:48:35,2017-05-31,2017-05-16 00:00:00,2017-05-16 13:29:36,13,1,0,기타,['기타'],-15,예상일 7일+ 전,13,27,중간
2851b4d871e918b7328baeb639dda2dd,,"Comprei dois e só chegou um, mandei mensagem e nada de resposta sobre o outro transformador. ",2개를 구입했는데 하나만 도착했습니다. 메시지를 보냈지만 다른 변압기에 대해서는 응답이 없습니다.,,2018-04-21 00:00:00,2018-04-21 18:49:24,2018-03-25 10:27:20,2018-04-20 14:16:40,2018-04-26,0,26,2018-03-25 10:27:20,2018-04-20 14:16:40,2018-04-26,2018-04-21 00:00:00,2018-04-21 18:49:24,27,1,0,"수량 불일치, 제품 불일치, 고객 응대","['수량 불일치', '제품 불일치', '고객 응대']",-5,예상일 4-7일 전,27,31,중간
05c7aa3928dd1b25667ba59cdc277505,Comprei 2 quantidades,"Bom dia, comprei 2 quantidades do produto e me entregaram somente 1. 
Preciso que entreguem a outra por favor","좋은 아침입니다. 제품을 2개 구매했는데 1개만 나에게 배송되었습니다. 
다른 하나도 넘겨주세요",2개 구매했어요,2018-06-26 00:00:00,2018-06-27 10:51:52,2018-06-12 08:19:14,2018-06-25 19:06:11,2018-07-17,0,13,2018-06-12 08:19:14,2018-06-25 19:06:11,2018-07-17,2018-06-26 00:00:00,2018-06-27 10:51:52,15,1,1,"배송 미수령, 수량 불일치, 제품 불일치","['배송 미수령', '수량 불일치', '제품 불일치']",-20,예상일 7일+ 전,15,34,중간
30a8343ec44216954bf765295fc0c65f,,O objeto é caso plantar com plantas de polietileno decorativos... Mas não vem a planta,물건은 장식용 폴리에틸렌 식물을 심은 식재 케이스인데... 그런데 식물이 안 나오네요.,,2017-11-04 00:00:00,2017-11-04 14:23:52,2017-10-24 09:18:20,2017-11-03 19:53:50,2017-11-17,0,10,2017-10-24 09:18:20,2017-11-03 19:53:50,2017-11-17,2017-11-04 00:00:00,2017-11-04 14:23:52,11,0,0,기타,['기타'],-13,예상일 7일+ 전,11,23,중간
9e46071b97517d67ca29999622adb3ac,,"Bom dia, não recebi o produto tive que ir nos correios buscar, fiquei chateada porque paguei o frete é isso sempre está acontecendo , nao só com sua loja como com outras frustrada por ser enganada.","좋은 아침입니다. 상품을 받지 못했습니다. 상품을 받으려면 우체국에 가야 했습니다. 배송비를 지불했기 때문에 속상했습니다. 이러한 일은 귀하의 매장뿐만 아니라 다른 사람들에게도 항상 일어나고 있으며, 속아서 좌절감을 느낍니다.",,2017-08-22 00:00:00,2017-08-23 13:18:19,2017-08-14 09:42:53,2017-08-21 19:35:03,2017-09-06,0,7,2017-08-14 09:42:53,2017-08-21 19:35:03,2017-09-06,2017-08-22 00:00:00,2017-08-23 13:18:19,9,1,1,"배송 미수령, 제품 불일치","['배송 미수령', '제품 불일치']",-14,예상일 7일+ 전,9,22,중간
85ca024d3c6ecdf9471558f7cb719c4b,,Recebi o produto errado!!!,잘못된 제품을 받았습니다!!!,,2017-09-01 00:00:00,2017-09-03 18:19:52,2017-08-07 14:55:50,2017-08-31 17:57:45,2017-09-15,0,24,2017-08-07 14:55:50,2017-08-31 17:57:45,2017-09-15,2017-09-01 00:00:00,2017-09-03 18:19:52,27,3,2,제품 불일치,['제품 불일치'],-12,예상일 7일+ 전,27,38,중간
8a8ff2c8a82c73abed3c70e90953f0b2,,"Entrega no prazo, mas não serviu para o meu Carro uma Zafira Expression automática, não lê praticamente nada.",제 시간에 배송되었지만 자동 Zafira Expression이 내 차에 맞지 않아 거의 아무것도 읽히지 않았습니다.,,2018-04-04 00:00:00,2018-04-06 22:30:48,2018-04-01 12:00:48,2018-04-03 18:47:24,2018-04-12,0,2,2018-04-01 12:00:48,2018-04-03 18:47:24,2018-04-12,2018-04-04 00:00:00,2018-04-06 22:30:48,5,3,2,"제품 불일치, 배송 지연","['제품 불일치', '배송 지연']",-6,예상일 4-7일 전,5,10,unknown
23cb8b17a53535670161bb4171633ce4,,Não tive até o momento um retorno do que preciso fazer para receber o produto que comprei e que esta preso na fiscalização.,"지금까지 구매한 제품을 받기 위해 무엇을 해야 하는지, 어떤 것이 검사에서 멈춰 있는지에 대한 피드백을 받지 못했습니다.",,2018-02-06 00:00:00,2018-02-13 16:40:31,2018-01-23 22:24:54,2018-02-05 12:32:24,2018-02-15,0,12,2018-01-23 22:24:54,2018-02-05 12:32:24,2018-02-15,2018-02-06 00:00:00,2018-02-13 16:40:31,20,8,7,배송 미수령,['배송 미수령'],-2,예상일 1-3일 전,20,22,중간
468edfd1aeeeef023e6bba4943f2cdfb,,"Estou aguardando a entrega, até agora nada, e já passou do prazo.. O mesmo consta que está parado no correio.. Infelizmente...",배송 기다리고 있는데 아직 아무것도 없고 마감일이 지났네요.. 아직 우편물에 있다고 하네요.. 아쉽게도...,,2017-12-30 00:00:00,2017-12-30 23:47:23,2017-12-06 09:50:09,2017-12-29 20:16:53,2018-01-09,0,23,2017-12-06 09:50:09,2017-12-29 20:16:53,2018-01-09,2017-12-30 00:00:00,2017-12-30 23:47:23,24,1,0,"배송 미수령, 배송 지연","['배송 미수령', '배송 지연']",-10,예상일 7일+ 전,24,33,중간
468edfd1aeeeef023e6bba4943f2cdfb,,"Estou aguardando a entrega, até agora nada, e já passou do prazo.. O mesmo consta que está parado no correio.. Infelizmente...",배송 기다리고 있는데 아직 아무것도 없고 마감일이 지났네요.. 아직 우편물에 있다고 하네요.. 아쉽게도...,,2018-01-04 00:00:00,2018-01-04 19:40:03,2017-12-06 09:50:09,2017-12-29 20:16:53,2018-01-09,0,23,2017-12-06 09:50:09,2017-12-29 20:16:53,2018-01-09,2018-01-04 00:00:00,2018-01-04 19:40:03,29,5,0,"배송 미수령, 배송 지연","['배송 미수령', '배송 지연']",-5,예상일 4-7일 전,29,33,중간
f38bcea38944dc89223a23571a1207e5,,"Solicitei o produto na cor BRANCA e recebi na cor PRETA, portanto em desconformidade com o pedido. Solicito que seja efetuada a troca dentro do prazo da entrega.",WHITE 색상으로 제품을 요청했는데 BLACK 색상으로 받았기 때문에 주문 내용과 일치하지 않습니다. 배송기간 내에 교환을 부탁드립니다.,,2018-08-01 00:00:00,2018-08-02 02:03:16,2018-07-24 22:36:15,2018-07-31 15:48:48,2018-08-09,0,6,2018-07-24 22:36:15,2018-07-31 15:48:48,2018-08-09,2018-08-01 00:00:00,2018-08-02 02:03:16,8,1,1,"제품 불일치, 환불/반품","['제품 불일치', '환불/반품']",-7,예상일 4-7일 전,8,15,중간
e352ff9f2e0ad057b6ce41cc5a662991,,Foram recebidos três capas de travesseiros das quatro compradas.,구매한 4개 중 베개커버 3개를 받았습니다.,,2018-02-28 00:00:00,2018-02-28 23:17:24,2018-01-26 15:45:51,2018-02-27 17:09:45,2018-03-02,0,32,2018-01-26 15:45:51,2018-02-27 17:09:45,2018-03-02,2018-02-28 00:00:00,2018-02-28 23:17:24,33,1,0,수량 불일치,['수량 불일치'],-2,예상일 1-3일 전,33,34,정당한 불만
ee514292cc5c49e7bb2856b564c4188f,,Está faltando 1 unidade e não consegui falar com ninguém a respeito disso. Estarei procurando o Procon ,1개 단위가 누락되어 있는데 이에 대해 누구에게도 말할 수 없었습니다. 프로콘을 찾아볼게,,2018-01-04 00:00:00,2018-01-05 01:05:32,2017-12-20 11:07:49,2018-01-03 21:56:02,2018-01-22,0,14,2017-12-20 11:07:49,2018-01-03 21:56:02,2018-01-22,2018-01-04 00:00:00,2018-01-05 01:05:32,15,1,1,수량 불일치,['수량 불일치'],-17,예상일 7일+ 전,15,32,중간
aaae80f5b6239bd9e1b22e9aa542c3e8,,Comprei uma curtina q veio toda torta na costura da parte de baixo fiquei muito chatiada.,밑단 솔기가 삐뚤어져 나온 커튼을 샀는데 너무 속상했어요.,,2017-04-01 00:00:00,2017-04-04 12:07:29,2017-03-08 09:38:25,2017-03-31 11:37:54,2017-04-05,0,23,2017-03-08 09:38:25,2017-03-31 11:37:54,2017-04-05,2017-04-01 00:00:00,2017-04-04 12:07:29,27,4,3,기타,['기타'],-1,예상일 1-3일 전,27,27,중간
dbb728f551a0cd006a52d16c47834040,,Me senti enganado furtado o produto não é Original HP a embalagem é plastica estou indignado com a qualidade do produto comprei gato por lebre!,"사기당했다는 느낌, 도난당한 느낌이 들었습니다. 제품이 정품 HP가 아니며, 포장이 플라스틱이고, 제품 품질에 분노하고, 찔러서 구입했습니다!",,2018-03-10 00:00:00,2018-03-12 23:37:04,2018-02-25 19:26:38,2018-03-09 18:28:32,2018-03-22,0,11,2018-02-25 19:26:38,2018-03-09 18:28:32,2018-03-22,2018-03-10 00:00:00,2018-03-12 23:37:04,15,3,2,제품 품질,['제품 품질'],-10,예상일 7일+ 전,15,24,중간
4f420928ce3031d9833981e1bd5005a0,,Nao,아니요,,2018-03-18 00:00:00,2018-03-18 20:20:56,2018-03-10 15:31:45,2018-03-17 15:02:44,2018-03-28,0,6,2018-03-10 15:31:45,2018-03-17 15:02:44,2018-03-28,2018-03-18 00:00:00,2018-03-18 20:20:56,8,1,0,기타,['기타'],-10,예상일 7일+ 전,8,17,중간
d9264b7ce5f860c5b8d439f2e77bbc40,,"Pedi uma coisa e recebi outra!!!
Um absurdo!!! Compro várias vezes na lannister e nunca aconteceu isso!!","한 가지를 요청했는데 다른 것을 받았습니다!!!
터무니없는!!! 나는 Lannister에서 여러 번 구매했는데 이런 일은 결코 일어나지 않았습니다 !!",,2017-02-14 00:00:00,2017-02-15 02:59:01,2017-02-02 13:27:06,2017-02-13 12:35:46,2017-03-01,0,10,2017-02-02 13:27:06,2017-02-13 12:35:46,2017-03-01,2017-02-14 00:00:00,2017-02-15 02:59:01,12,1,1,제품 불일치,['제품 불일치'],-14,예상일 7일+ 전,12,26,중간
a533be8e152c88d32586ff0c9c230ba2,,Quero troca meu produto.,제품을 교환하고 싶습니다.,,2017-11-26 00:00:00,2017-11-27 02:03:24,2017-11-12 16:13:19,2017-11-25 13:17:50,2017-12-05,0,12,2017-11-12 16:13:19,2017-11-25 13:17:50,2017-12-05,2017-11-26 00:00:00,2017-11-27 02:03:24,14,1,1,환불/반품,['환불/반품'],-8,예상일 7일+ 전,14,22,중간
c9aea907527f5d4f5fb44955c18a79fb,,"tenho reclamaçoes quanto ao produto. nao atendeu minhas expectativas, acho mesmo que veio com defeito pois nao funcionou.","제품에 불만이 있습니다. 내 기대에 미치지 못했고, 작동하지 않아서 결함이 있는 것 같아요.",,2018-01-05 00:00:00,2018-01-05 22:33:22,2017-12-17 23:13:41,2018-01-04 13:08:05,2018-01-23,0,17,2017-12-17 23:13:41,2018-01-04 13:08:05,2018-01-23,2018-01-05 00:00:00,2018-01-05 22:33:22,18,1,0,제품 품질,['제품 품질'],-18,예상일 7일+ 전,18,36,중간
166456efeff39afc75c0ae8580db1318,,falta a lannister e o fornecedor monitorarem os produtos até a entrega das mesmos.,Lannister와 공급업체는 제품이 배송될 때까지 제품을 모니터링해야 합니다.,,2017-04-13 00:00:00,2017-04-17 11:14:43,2017-03-24 20:06:57,2017-04-12 07:55:48,2017-04-28,0,18,2017-03-24 20:06:57,2017-04-12 07:55:48,2017-04-28,2017-04-13 00:00:00,2017-04-17 11:14:43,23,5,4,기타,['기타'],-11,예상일 7일+ 전,23,34,중간
257e2d62e2b031eb09cea19d847305c6,,Só recebi um item,상품을 하나만 받았어요,,2018-08-14 00:00:00,2018-08-15 01:35:25,2018-08-05 18:52:58,2018-08-13 22:22:54,2018-08-21,0,8,2018-08-05 18:52:58,2018-08-13 22:22:54,2018-08-21,2018-08-14 00:00:00,2018-08-15 01:35:25,9,1,1,수량 불일치,['수량 불일치'],-6,예상일 4-7일 전,9,15,중간
b50261ba6fd497d968f45d9687e27e84,,"na conta consta que o produto foi entregue mas até o momento não 
entregue dia 26/03,feito a reclamação 30/03","청구서에는 제품이 배송되었다고 명시되어 있지만 아직까지 배송되지 않았습니다. 
3월 26일 배송, 30일 불만사항 접수",,2017-03-29 00:00:00,2017-03-30 11:51:56,2017-02-21 15:45:17,2017-03-28 16:03:24,2017-04-03,0,35,2017-02-21 15:45:17,2017-03-28 16:03:24,2017-04-03,2017-03-29 00:00:00,2017-03-30 11:51:56,36,1,1,배송 미수령,['배송 미수령'],-4,예상일 4-7일 전,36,40,정당한 불만
4f2d72bec3f76b37047967ded26335f2,Produto Diferente,"Foi enviado produto Diferente daquele do anúncio. Solicitei devolver o produto e receber o valor pago, porém ainda não tive resposta. Espero resolver este desagradável problema de forma consensual.",광고에 나온 상품과 다른 상품이 발송되었습니다. 제품을 반품하고 결제금액을 받으라고 요청했는데 아직 답변을 받지 못했습니다. 나는 이 불쾌한 문제를 합의적으로 해결하기를 희망합니다.,다른 제품,2018-06-27 00:00:00,2018-06-27 21:12:19,2018-05-27 21:44:08,2018-06-26 17:35:37,2018-07-13,0,29,2018-05-27 21:44:08,2018-06-26 17:35:37,2018-07-13,2018-06-27 00:00:00,2018-06-27 21:12:19,30,1,0,"배송 미수령, 제품 불일치, 제품 품질, 고객 응대, 환불/반품","['배송 미수령', '제품 불일치', '제품 품질', '고객 응대', '환불/반품']",-16,예상일 7일+ 전,30,46,정당한 불만
e9989a2b67c5d83fa24cef205772dd0b,péssimo,"Eu pedi o cancelamento desse produto antes de lançarem a nota fiscal, vocês deram continuidade no procedimento e entregaram o produto que infelizmente meu zelador recebeu, mesmo tendo sido orientado","송장 발행 전 이 상품 취소를 요청했는데, 귀하께서는 절차를 계속 진행하셨고, 안타깝게도 제 관리인이 지시를 받았음에도 불구하고 받은 상품을 배송해 주셨습니다.",끔찍한,2018-05-22 00:00:00,2018-05-23 12:46:31,2018-05-16 10:09:18,2018-05-21 19:49:52,2018-06-04,0,5,2018-05-16 10:09:18,2018-05-21 19:49:52,2018-06-04,2018-05-22 00:00:00,2018-05-23 12:46:31,7,1,1,환불/반품,['환불/반품'],-12,예상일 7일+ 전,7,18,진짜 조급
6585229c15187cf5b05b2586099c86c5,,"Fiz 02 (DUAS) solicitações de CANCELAMENTO dessa compra, e ambas foram ignoradas. Mesmo com 02 (DOIS) pedidos de cancelamento o produto foi entregue na portaria do meu prédio.",이 구매에 대해 02(TWO)번의 CANCELLATION 요청을 했는데 둘 다 무시되었습니다. 02(TWO) 취소요청에도 불구하고 제가 사는 건물 입구까지 상품이 배송되었어요.,,2018-02-21 00:00:00,2018-02-21 20:15:19,2018-01-27 19:41:44,2018-02-20 00:04:48,2018-03-02,0,23,2018-01-27 19:41:44,2018-02-20 00:04:48,2018-03-02,2018-02-21 00:00:00,2018-02-21 20:15:19,25,1,0,"고객 응대, 환불/반품","['고객 응대', '환불/반품']",-9,예상일 7일+ 전,25,33,중간
2105771f19af1ff52afe2a18c984c412,,"No dia 30/03/2017. foi entregue apenas (1) um pote do produto 'PRO Femina+E'.
Quando o outro pote será entregue?
Pois eu fiz o pedido de (2) dois produtos.
Fico aguardando uma resposta!","2017년 3월 30일. 'PRO Femina+E' 제품 중 (1)포트만 배송되었습니다.
다른 화분은 언제 배송되나요?
(2)개의 제품을 주문했기 때문입니다.
나는 응답을 기다리고 있습니다!",,2017-03-31 00:00:00,2017-04-01 04:47:14,2017-03-10 02:59:42,2017-03-30 17:12:37,2017-04-10,0,20,2017-03-10 02:59:42,2017-03-30 17:12:37,2017-04-10,2017-03-31 00:00:00,2017-04-01 04:47:14,22,1,1,"배송 미수령, 제품 불일치, 고객 응대","['배송 미수령', '제품 불일치', '고객 응대']",-9,예상일 7일+ 전,22,30,중간
8481478249ba7d8799056856230b56f9,,"Comprei e após confirmação me dei conta que o produto não atende as minhas especificações e de imediato solicitei cancelamento do pedido. No entanto, o mesmo foi entregue e não consigo devolver.",구매했는데 확인 후 제품이 제 사양에 맞지 않는다는 것을 깨닫고 즉시 주문 취소를 요청했습니다. 그런데 배송이 되었는데 반품이 안되네요.,,2017-11-22 00:00:00,2017-11-24 18:10:26,2017-11-11 13:30:50,2017-11-21 00:02:55,2017-12-14,0,9,2017-11-11 13:30:50,2017-11-21 00:02:55,2017-12-14,2017-11-22 00:00:00,2017-11-24 18:10:26,13,3,2,"제품 불일치, 환불/반품","['제품 불일치', '환불/반품']",-20,예상일 7일+ 전,13,32,중간
5f332fa4ad3167e08253c656a2fae4cc,Não recebi,Nada contra a loja. Apenas não recebi ,가게에 반대하는 것은 없습니다. 나만 못받았어,나는받지 못했다,2018-06-09 00:00:00,2018-06-10 13:59:56,2018-05-20 21:14:51,2018-06-08 12:40:51,2018-06-20,0,18,2018-05-20 21:14:51,2018-06-08 12:40:51,2018-06-20,2018-06-09 00:00:00,2018-06-10 13:59:56,20,2,1,배송 미수령,['배송 미수령'],-10,예상일 7일+ 전,20,30,중간
8df58f40fe1df92d0594a2ff4993ab55,,"O mp3 player é muito bonito e pequeno. Contudo, o som dele é muito ruim, com ruídos e chiados. Troquei o fone de ouvido pelo da apple, mas não mudou nada. O problema é na qualidade do produto mesmo.",MP3 플레이어는 매우 좋고 작습니다. 하지만 소음과 쉭쉭거리는 소리가 있어 소리가 매우 나쁩니다. 헤드셋을 Apple 헤드셋으로 변경했지만 아무것도 변경되지 않았습니다. 문제는 제품 자체의 품질입니다.,,2017-07-06 00:00:00,2017-07-07 15:47:44,2017-06-28 19:09:11,2017-07-05 17:04:20,2017-07-24,0,6,2017-06-28 19:09:11,2017-07-05 17:04:20,2017-07-24,2017-07-06 00:00:00,2017-07-07 15:47:44,8,1,1,제품 품질,['제품 품질'],-17,예상일 7일+ 전,8,25,중간
a10eaf1d37ed2040bb65b479fccc8bf5,Nao entregam,Não entregaram,배달 안 됐어요,그들은 배달하지 않습니다,2018-06-15 00:00:00,2018-06-15 20:50:26,2018-06-11 14:19:16,2018-06-14 10:18:52,2018-06-26,0,2,2018-06-11 14:19:16,2018-06-14 10:18:52,2018-06-26,2018-06-15 00:00:00,2018-06-15 20:50:26,4,1,0,기타,['기타'],-11,예상일 7일+ 전,4,14,진짜 조급
1f8f107ec282753323eb8c093b00767c,,Nao recebi,나는받지 못했다,,2018-01-31 00:00:00,2018-01-31 23:48:18,2018-01-19 09:07:53,2018-01-30 19:53:11,2018-02-14,0,11,2018-01-19 09:07:53,2018-01-30 19:53:11,2018-02-14,2018-01-31 00:00:00,2018-01-31 23:48:18,12,1,0,배송 미수령,['배송 미수령'],-14,예상일 7일+ 전,12,25,중간
2da17c10595f4473acf4564e3bd57ce2,nao recebi o produto cert,nao recebi o produto conforme anunciado na foto.,사진에 광고된 제품을 받지 못했습니다.,올바른 제품을 받지 못했습니다.,2018-05-19 00:00:00,2018-05-21 15:07:59,2018-05-15 18:10:29,2018-05-18 22:28:36,2018-05-24,0,3,2018-05-15 18:10:29,2018-05-18 22:28:36,2018-05-24,2018-05-19 00:00:00,2018-05-21 15:07:59,5,2,2,배송 미수령,['배송 미수령'],-3,예상일 1-3일 전,5,8,unknown
c2abf9bb9aed7fde704bd9b34802c52a,,Produto é uma replica. ,제품은 레플리카입니다.,,2017-03-29 00:00:00,2017-03-30 11:10:59,2017-03-16 13:30:46,2017-03-28 14:09:55,2017-04-20,0,12,2017-03-16 13:30:46,2017-03-28 14:09:55,2017-04-20,2017-03-29 00:00:00,2017-03-30 11:10:59,13,1,1,기타,['기타'],-21,예상일 7일+ 전,13,34,중간
fa350da9efbba83c2957b629bf6c2c7c,,"Não entregaram no prazo, já tá com mais de 30 dias, uma mísera tesoura. Eu tive que comprar uma por aqui. Pq a empresa não se comprometeu nem de manda uma email pra me tranquilizar. ","제 시간에 배달되지 않았고, 30일이 넘었습니다. 비참한 가위입니다. 여기서 하나 사야 했어요. 회사가 저를 안심시키기 위해 저에게 약속을 하거나 이메일을 보내지 않았기 때문입니다.",,2017-05-10 00:00:00,2017-05-13 13:25:30,2017-04-22 11:35:34,2017-05-09 07:22:54,2017-05-26,0,16,2017-04-22 11:35:34,2017-05-09 07:22:54,2017-05-26,2017-05-10 00:00:00,2017-05-13 13:25:30,21,4,3,"고객 응대, 배송 지연","['고객 응대', '배송 지연']",-13,예상일 7일+ 전,21,33,중간
fceb38f42fbf13b53a6253648c8d47cf,,Produto muito ruim.,아주 나쁜 제품입니다.,,2017-05-31 00:00:00,2017-06-02 23:21:51,2017-05-21 08:02:01,2017-05-30 07:17:44,2017-06-13,0,8,2017-05-21 08:02:01,2017-05-30 07:17:44,2017-06-13,2017-05-31 00:00:00,2017-06-02 23:21:51,12,3,2,제품 품질,['제품 품질'],-11,예상일 7일+ 전,12,22,중간
a484a3b382ad9e61385e85f22607e135,,nao deram nenhuma.posição.. minha chapinha nao chegou e estou precisando muito da mercadoria,그들은 어떤 입장도 제시하지 않았습니다. 교정기가 도착하지 않았는데 물건이 꼭 필요해요,,2017-09-01 00:00:00,2017-09-04 14:46:41,2017-08-18 21:51:45,2017-08-31 19:22:13,2017-09-20,0,12,2017-08-18 21:51:45,2017-08-31 19:22:13,2017-09-20,2017-09-01 00:00:00,2017-09-04 14:46:41,16,3,3,배송 미수령,['배송 미수령'],-16,예상일 7일+ 전,16,32,중간
9e05956862c333308733e2155ca16950,Entregue pela metade,O produto pedido foi entregue pela metade. Faltou a trava. Chegou só o porteiro eletrônico.,주문한 상품이 반쯤 배송되었습니다. 자물쇠가 없어졌습니다. 전자 도어맨만 도착했습니다.,반으로 배달됨,2018-06-09 00:00:00,2018-06-09 22:37:49,2018-05-23 19:46:14,2018-06-09 00:38:44,2018-06-19,0,16,2018-05-23 19:46:14,2018-06-09 00:38:44,2018-06-19,2018-06-09 00:00:00,2018-06-09 22:37:49,17,0,0,배송 미수령,['배송 미수령'],-10,예상일 7일+ 전,17,26,중간
889d204697bec781401132649cffa867,,"Quando você compra um produto pela internet você acredita que isso venha certo e que ao menos você receba o que comprou, e eu não recebi o que comprei vieram faltando produtos.","온라인으로 제품을 구매할 때 그것이 맞을 것이라고 믿고 적어도 구매한 제품을 받게 될 것이라고 생각하는데, 제가 구매한 제품을 받지 못했고 누락된 제품이 있었습니다.",,2017-10-24 00:00:00,2017-10-25 10:23:24,2017-10-19 17:40:51,2017-10-23 20:32:41,2017-11-29,0,4,2017-10-19 17:40:51,2017-10-23 20:32:41,2017-11-29,2017-10-24 00:00:00,2017-10-25 10:23:24,5,1,1,"배송 미수령, 수량 불일치","['배송 미수령', '수량 불일치']",-35,예상일 7일+ 전,5,40,진짜 조급
37f911dd56e9bd520b23d4ea1fd65236,,pelicula chegou quebrada. tamanho errado,필름이 깨져 도착했습니다. 잘못된 크기,,2018-02-20 00:00:00,2018-02-21 15:11:41,2018-02-09 10:14:28,2018-02-19 21:19:04,2018-02-23,0,10,2018-02-09 10:14:28,2018-02-19 21:19:04,2018-02-23,2018-02-20 00:00:00,2018-02-21 15:11:41,12,1,1,제품 불일치,['제품 불일치'],-2,예상일 1-3일 전,12,13,중간
89a9df2136d41c99322bcfe6f0c1c7cd,,Paguei frete mais não recebi em casa!!!!!!!,배송비 냈는데 집에 안왔네요!!!!!!,,2017-04-14 00:00:00,2017-04-16 21:15:57,2017-03-28 21:19:42,2017-04-13 13:05:19,2017-04-27,0,15,2017-03-28 21:19:42,2017-04-13 13:05:19,2017-04-27,2017-04-14 00:00:00,2017-04-16 21:15:57,18,3,2,배송 미수령,['배송 미수령'],-11,예상일 7일+ 전,18,29,중간
66396f37a00b742094e5bb7fa7398ea7,Baixa qualidade,Produto apresenta clara baixa qualidade do produto.,제품은 확실히 낮은 제품 품질을 나타냅니다.,품질이 낮음,2018-06-22 00:00:00,2018-06-24 23:01:58,2018-06-19 23:15:05,2018-06-21 19:46:25,2018-06-29,0,1,2018-06-19 23:15:05,2018-06-21 19:46:25,2018-06-29,2018-06-22 00:00:00,2018-06-24 23:01:58,4,3,2,제품 품질,['제품 품질'],-5,예상일 4-7일 전,4,9,unknown
4a59b00152497e88a6a4ab7bfe77e04b,,quero trocar e nao estou conseguindo a cinco dias,교환하고 싶은데 5일동안 못받았어요,,2017-11-14 00:00:00,2017-11-16 12:52:44,2017-11-06 15:59:48,2017-11-14 01:53:00,2017-11-24,0,7,2017-11-06 15:59:48,2017-11-14 01:53:00,2017-11-24,2017-11-14 00:00:00,2017-11-16 12:52:44,9,2,2,"배송 미수령, 환불/반품","['배송 미수령', '환불/반품']",-8,예상일 7일+ 전,9,17,중간
8d607893abaf69faeb1313f7cacfeca1,,"Comprei dois produtos mas, ao chegar aos Correios com o código, entregaram-me apenas um dos itens que eu havia comprado.",두 개의 제품을 구매했는데 코드를 가지고 우체국에 도착했을 때 제가 구매한 제품 중 하나만 주었습니다.,,2017-07-06 00:00:00,2017-07-10 20:04:40,2017-06-20 16:12:23,2017-07-05 11:52:03,2017-07-12,0,14,2017-06-20 16:12:23,2017-07-05 11:52:03,2017-07-12,2017-07-06 00:00:00,2017-07-10 20:04:40,20,5,4,수량 불일치,['수량 불일치'],-2,예상일 1-3일 전,20,21,중간
654236657c61378a35416f08170ff0ad,,"Pedi e paguei por dois produtos, recebi um email não tenho como entornar do meu cartao6",두 가지 제품을 주문하고 결제했는데 카드에서 돌려받을 수 없다는 이메일을 받았습니다6,,2018-02-27 00:00:00,2018-02-28 00:24:38,2018-02-17 19:32:41,2018-02-26 19:22:33,2018-03-12,0,8,2018-02-17 19:32:41,2018-02-26 19:22:33,2018-03-12,2018-02-27 00:00:00,2018-02-28 00:24:38,10,1,1,"고객 응대, 환불/반품","['고객 응대', '환불/반품']",-12,예상일 7일+ 전,10,22,중간
c97448e24a8f892f02dcf3089103346f,,"produto veio com teclas não funcionando, solicitei devolução",제품 열쇠가 작동하지 않는 상태로 배송되어 반품을 요청했습니다.,,2018-01-09 00:00:00,2018-01-10 01:45:25,2018-01-03 14:43:21,2018-01-08 21:42:33,2018-01-30,0,5,2018-01-03 14:43:21,2018-01-08 21:42:33,2018-01-30,2018-01-09 00:00:00,2018-01-10 01:45:25,6,1,1,"제품 품질, 환불/반품","['제품 품질', '환불/반품']",-20,예상일 7일+ 전,6,26,진짜 조급
